plot_ID,species_richnnes,shannon_diversity,shannon_evenness
3791,22,0.003077061,0.045594627
3792,25,0.003061807,0.04012266
3793,16,0.003011224,0.062688485
3794,23,0.003093509,0.04361297
3795,30,0.003233159,0.03344128
3796,21,0.003080739,0.047765976
3797,17,0.00307789,0.059004861
3798,19,0.003014156,0.052790458
3799,25,0.003108791,0.040124545
3800,20,0.003035799,0.050152021
3801,21,0.002988676,0.047761578
3802,22,0.003064483,0.045594054
3803,17,0.002979101,0.058999032
3804,32,0.003133187,0.031348066
3805,34,0.003213535,0.029506432
3806,35,0.003162504,0.028661929
3807,29,0.003106734,0.034590054
3808,22,0.003229162,0.045601563
3809,27,0.003074582,0.037151086
3810,22,0.00305978,0.045593839
3811,34,0.003264311,0.029507931
3812,25,0.003009613,0.040120566
3813,36,0.00328888,0.027869286
3814,32,0.003176457,0.031349422
3815,29,0.003242267,0.034594742
3816,30,0.003275016,0.033442679
3817,29,0.003128513,0.034590807
3818,22,0.003043522,0.045593098
3819,22,0.003011843,0.045591654
3820,21,0.002951708,0.047759813
3821,24,0.003068267,0.041794707
3822,24,0.00296744,0.041790494
3823,39,0.003239476,0.025724224
3824,33,0.003146798,0.030398538
3825,35,0.003089418,0.028659834
3826,23,0.003013349,0.043609474
3827,28,0.003210997,0.035829148
3828,36,0.003200125,0.027866813
3829,34,0.00325453,0.029507642
3830,25,0.003167836,0.040126914
3831,21,0.003024334,0.047763282
3832,19,0.003006358,0.052790046
3833,18,0.002948917,0.055719626
3834,28,0.003098622,0.035825122
3835,21,0.00309935,0.047766865
3836,35,0.003252588,0.028664511
3837,31,0.003222654,0.032362189
3838,28,0.003077969,0.035824383
3839,25,0.003073249,0.040123119
3840,22,0.003022636,0.045592146
3841,32,0.003149424,0.031348575
3842,27,0.003016829,0.03714894
3843,19,0.003002169,0.052789825
3844,29,0.00312504,0.034590687
3845,28,0.003112228,0.03582561
3846,25,0.003093945,0.040123949
3847,27,0.003087083,0.03715155
3848,21,0.003020935,0.047763119
3849,29,0.003137,0.034591101
3850,22,0.002921839,0.045587551
3851,28,0.003014006,0.035822091
3852,26,0.003115507,0.038581552
3853,20,0.002917566,0.050146091
3854,22,0.002887745,0.045585996
3855,20,0.002914957,0.05014596
3856,24,0.003122807,0.041796987
3857,31,0.003173021,0.032360583
3858,34,0.00317701,0.029505355
3859,32,0.00313258,0.031348047
3860,23,0.003053342,0.043611218
3861,24,0.00305088,0.041793981
3862,30,0.003122562,0.033437581
3863,34,0.003182124,0.029505506
3864,20,0.002896956,0.050145058
3865,23,0.003087923,0.043612726
3866,15,0.002766909,0.066851383
3867,26,0.003068722,0.038579747
3868,28,0.003089362,0.035824791
3869,30,0.003118824,0.033437456
3870,28,0.003141088,0.035826644
3871,22,0.003065927,0.04559412
3872,21,0.00302577,0.04776335
3873,24,0.003044665,0.041793721
3874,19,0.003052328,0.052792473
3875,25,0.003067931,0.040122906
3876,25,0.003041117,0.04012183
3877,18,0.002836202,0.055713346
3878,21,0.003061585,0.047765061
3879,19,0.002979497,0.052788628
3880,25,0.003030215,0.040121392
3881,24,0.003075951,0.041795029
3882,26,0.003002066,0.038577176
3883,26,0.002975976,0.03857617
3884,25,0.002966475,0.040118835
3885,29,0.00306446,0.034588592
3886,21,0.003018682,0.047763012
3887,22,0.002905399,0.045586801
3888,23,0.003113337,0.043613834
3889,23,0.003005119,0.043609115
3890,35,0.003232578,0.028663937
3891,32,0.003181654,0.031349585
3892,42,0.003165019,0.023885001
3893,43,0.003255388,0.023331644
3894,31,0.003063807,0.032357049
3895,35,0.003219535,0.028663564
3896,36,0.003168673,0.027865936
3897,31,0.003162055,0.032360228
3898,27,0.003151451,0.037153942
3899,21,0.002982441,0.047761281
3900,29,0.002974371,0.034585476
3901,39,0.00316951,0.025722424
3902,17,0.002789783,0.058987863
3903,32,0.003141169,0.031348316
3904,29,0.003129293,0.034590834
3905,21,0.002984199,0.047761365
3906,19,0.002853735,0.05278199
3907,33,0.003205812,0.030400332
3908,37,0.003163454,0.027112661
3909,30,0.003095505,0.033436677
3910,30,0.003156085,0.033438702
3911,28,0.003060339,0.035823751
3912,22,0.003009911,0.045591566
3913,17,0.002920314,0.058995564
3914,24,0.003020922,0.041792729
3915,23,0.003102733,0.043613372
3916,21,0.00302684,0.047763401
3917,27,0.003054918,0.037150355
3918,23,0.002978899,0.043607971
3919,25,0.003013994,0.040120742
3920,72,0.0028313,0.013928268
3921,89,0.003085525,0.011270677
3922,77,0.003018909,0.013026279
3923,62,0.003053113,0.016178351
3924,72,0.003132573,0.013932465
3925,83,0.003107447,0.01208569
3926,58,0.002961873,0.017292522
3927,63,0.003041001,0.015921359
3928,81,0.00302197,0.012383044
3929,33,0.002689729,0.030384647
3930,82,0.003017073,0.012231971
3931,78,0.0030151,0.012859226
3932,64,0.002933044,0.015670896
3933,80,0.003102592,0.012538843
3934,48,0.002917989,0.020894214
3935,74,0.003005885,0.013554195
3936,71,0.003048067,0.014127503
3937,106,0.003178032,0.009463991
3938,93,0.003094346,0.010786012
3939,57,0.002978473,0.017596191
3940,99,0.003060736,0.010131974
3941,118,0.00318009,0.008501569
3942,67,0.002968231,0.014969741
3943,73,0.002735599,0.013736155
3944,102,0.002952101,0.009832907
3945,114,0.003041069,0.008798646
3946,111,0.003061198,0.00903663
3947,94,0.002969086,0.010669931
3948,115,0.003050616,0.00872222
3949,121,0.003005766,0.008289341
3950,132,0.002896932,0.007597736
3951,108,0.003139312,0.009288373
3952,116,0.003214075,0.008648442
3953,116,0.003011837,0.008646693
3954,93,0.002731222,0.010782096
3955,94,0.003073955,0.01067105
3956,106,0.003029406,0.009462585
3957,102,0.003213815,0.00983548
3958,68,0.003101752,0.014751567
3959,69,0.003060358,0.014537175
3960,78,0.002892325,0.012857648
3961,65,0.002933958,0.015429819
3962,68,0.002786433,0.014746916
3963,78,0.003000964,0.012859045
3964,85,0.002958484,0.011799563
3965,81,0.00304754,0.01238336
3966,84,0.003040356,0.011941012
3967,86,0.002900653,0.011661684
3968,99,0.003019531,0.010131557
3969,64,0.002844811,0.015669513
3970,106,0.003085797,0.009463119
3971,117,0.003005918,0.008572739
3972,80,0.002998304,0.012537535
3973,108,0.003020221,0.009287267
3974,104,0.002985749,0.009644137
3975,70,0.002873139,0.014326818
3976,104,0.002769647,0.009642053
3977,69,0.0027516,0.014532687
3978,85,0.002995893,0.011800005
3979,128,0.003105187,0.007836797
3980,130,0.003060127,0.007715883
3981,106,0.00306939,0.009462963
3982,115,0.003014185,0.008721902
3983,101,0.003080845,0.009931541
3984,79,0.002947758,0.012695596
3985,70,0.002858107,0.014326603
3986,81,0.003051518,0.01238341
3987,73,0.003029642,0.013740195
3988,82,0.003069897,0.012232617
3989,76,0.002848714,0.013195431
3990,96,0.003038934,0.01044837
3991,86,0.002995958,0.011662796
3992,106,0.002974938,0.00946207
3993,94,0.00297039,0.010669945
3994,64,0.002901094,0.015670395
3995,76,0.003102394,0.013198779
3996,71,0.003004005,0.014126881
3997,89,0.003027518,0.011270024
3998,90,0.003021314,0.011144732
3999,87,0.00306159,0.011529497
4000,75,0.002749845,0.013370048
4001,85,0.002947355,0.011799432
4002,78,0.002993692,0.012858951
4003,86,0.002890703,0.011661568
4004,88,0.003025964,0.011398074
4005,87,0.002911371,0.011527766
4006,79,0.002914676,0.012695176
4007,91,0.00300571,0.01102209
4008,76,0.003033338,0.013197868
4009,85,0.002970709,0.011799707
4010,87,0.002998566,0.011528771
4011,38,0.002892539,0.026392019
4012,40,0.002840498,0.025071113
4013,38,0.002819856,0.026390101
4014,54,0.002996308,0.018574089
4015,45,0.002898522,0.022286727
4016,53,0.002917009,0.018923043
4017,24,0.002783543,0.041782809
4018,34,0.002809738,0.02949452
4019,35,0.002612206,0.028646161
4020,40,0.002798747,0.025070067
4021,42,0.002813486,0.023876606
4022,45,0.002967704,0.022288269
4023,29,0.002673037,0.034575056
4024,21,0.002608019,0.047743401
4025,46,0.002869815,0.021801607
4026,44,0.002830832,0.022791701
4027,53,0.002905745,0.01892283
4028,42,0.002918023,0.023879102
4029,20,0.002792211,0.050139806
4030,37,0.002877456,0.027104908
4031,41,0.002815429,0.02445901
4032,14,0.002627552,0.071616501
4033,25,0.00277412,0.040111119
4034,35,0.002585754,0.028645403
4035,47,0.002883744,0.021338041
4036,51,0.002854246,0.019663889
4037,44,0.002648159,0.022787538
4038,46,0.002696623,0.021797832
4039,23,0.002787417,0.043599622
4040,26,0.002749364,0.038567429
4041,26,0.002831484,0.038570596
4042,45,0.002781328,0.022284116
4043,52,0.00290998,0.019286812
4044,35,0.00267364,0.02864792
4045,36,0.002816225,0.027856117
4046,23,0.002588322,0.043590942
4047,15,0.002481422,0.0668323
4048,13,0.002539404,0.077118664
4049,25,0.002803486,0.040112297
4050,54,0.002887497,0.018572068
4051,33,0.002746485,0.030386372
4052,44,0.002905843,0.022793411
4053,29,0.002651765,0.03457432
4054,15,0.002746012,0.066849986
4055,35,0.002883167,0.028653924
4056,18,0.002701288,0.05570583
4057,43,0.002803622,0.023321106
4058,49,0.002583293,0.020460952
4059,12,0.002449955,0.083537747
4060,41,0.002755999,0.024457556
4061,28,0.002814941,0.035814961
4062,48,0.002951073,0.020894905
4063,42,0.002810251,0.023876529
4064,54,0.002924456,0.018572754
4065,27,0.002788336,0.037140453
4066,46,0.002700999,0.021797927
4067,23,0.002721124,0.043596732
4068,51,0.002843215,0.019663672
4069,52,0.002893404,0.019286492
4070,33,0.002700909,0.030384987
4071,44,0.002664751,0.022787916
4072,42,0.002748619,0.023875057
4073,66,0.002902554,0.015195557
4074,38,0.002577529,0.026383707
4075,50,0.002951793,0.020059123
4076,43,0.002685324,0.023318347
4077,39,0.002806863,0.025713098
4078,61,0.002888169,0.016440858
4079,38,0.002728829,0.026387699
4080,70,0.00294033,0.014327781
4081,15,0.002612248,0.066841044
4082,27,0.002672743,0.03713616
4083,18,0.002579538,0.055699048
4084,35,0.002787192,0.028651174
4085,67,0.002846346,0.014967916
4086,29,0.00271866,0.034576633
4087,71,0.002993847,0.014126737
4088,42,0.002783951,0.023875901
4089,41,0.002830542,0.024459379
4090,45,0.002769898,0.022283861
4091,56,0.002941873,0.017909754
4092,51,0.002689897,0.019660657
4093,69,0.002924364,0.014535198
4094,19,0.002647736,0.052771118
4095,34,0.002866361,0.02949619
4096,19,0.002628649,0.052770111
4097,69,0.002756245,0.014532754
4098,34,0.002711251,0.029491616
4099,55,0.002683652,0.018230677
4100,18,0.002502301,0.055694746
4101,28,0.00270787,0.035811126
4102,63,0.002952764,0.015919954
4103,58,0.002871622,0.017290961
4104,63,0.002897498,0.015919075
4105,13,0.002418478,0.077109339
4106,20,0.002430317,0.050121664
4107,22,0.002760261,0.045580185
4108,35,0.002769341,0.028650662
4109,28,0.002374807,0.035799201
4110,69,0.002738984,0.014532503
4111,34,0.002793341,0.029494037
4112,41,0.00256496,0.024452884
4113,79,0.003017334,0.01269648
4114,62,0.002875483,0.016175478
4115,75,0.002683097,0.013369156
4116,40,0.002703346,0.025067675
4117,41,0.002767274,0.024457832
4118,57,0.002647875,0.017590375
4119,84,0.002954813,0.01193999
4120,88,0.003009247,0.011397884
4121,58,0.002844866,0.017290499
4122,87,0.002981541,0.011528575
4123,22,0.002761816,0.045580256
4124,22,0.002757334,0.045580052
4125,28,0.002875423,0.035817127
4126,27,0.00286981,0.037143479
4127,25,0.002785932,0.040111593
4128,25,0.002832777,0.040113472
4129,44,0.002916556,0.022793655
4130,38,0.00288555,0.026391835
4131,65,0.00299943,0.01543083
4132,27,0.002854386,0.037142906
4133,30,0.002830104,0.033427804
4134,56,0.002998505,0.017910768
4135,6,0.002505479,0.16708477
4136,36,0.002801246,0.027855699
4137,38,0.002799635,0.026389567
4138,34,0.002685615,0.02949086
4139,30,0.002712406,0.03342387
4140,39,0.002798614,0.025712885
4141,44,0.002659044,0.022787786
4142,25,0.002606539,0.040104398
4143,14,0.002579687,0.071613073
4144,29,0.002576065,0.034571703
4145,37,0.002529671,0.027095483
4146,43,0.002469618,0.023313318
4147,42,0.002513121,0.023869435
4148,40,0.002760425,0.025069106
4149,22,0.002493172,0.045568013
4150,36,0.002484462,0.027846876
4151,22,0.002553208,0.045570749
4152,53,0.00264327,0.018917864
4153,59,0.002829456,0.016997177
4154,28,0.00257574,0.035806395
4155,30,0.002668088,0.033422388
4156,31,0.002640638,0.032343359
4157,29,0.002874816,0.034582033
4158,58,0.002840151,0.017290417
4159,38,0.00275803,0.026388469
4160,17,0.002397436,0.058964724
4161,28,0.002536533,0.035804991
4162,28,0.002706498,0.035811077
4163,43,0.002592195,0.023316176
4164,60,0.002680374,0.016711399
4165,39,0.002617683,0.025708234
4166,42,0.002769059,0.023875545
4167,64,0.002772287,0.015668377
4168,36,0.00264966,0.027851477
4169,54,0.002718049,0.018568921
4170,51,0.00269167,0.019660692
4171,94,0.002935538,0.010669573
4172,39,0.002525131,0.025705854
4173,38,0.002772561,0.026388853
4174,61,0.002908927,0.016441199
4175,109,0.002994358,0.009201824
4176,78,0.002875813,0.012857435
4177,38,0.002718754,0.026387433
4178,26,0.00249653,0.038557679
4179,50,0.002766338,0.020055403
4180,43,0.00262797,0.02331701
4181,64,0.002789884,0.015668653
4182,45,0.002798038,0.022284488
4183,89,0.002894356,0.011268523
4184,66,0.002835936,0.015194545
4185,36,0.002509875,0.027847584
4186,71,0.002654204,0.01412194
4187,88,0.002901253,0.011396653
4188,53,0.0027214,0.018919342
4189,57,0.002766707,0.017592466
4190,23,0.002640366,0.043593211
4191,58,0.002774606,0.017289284
4192,55,0.002722804,0.018231391
4193,60,0.002868523,0.016714544
4194,101,0.002882213,0.009929568
4195,66,0.002690311,0.015192332
4196,46,0.002885292,0.021801945
4197,61,0.002850421,0.016440237
4198,43,0.002720908,0.023319177
4199,47,0.002757539,0.021335348
4200,84,0.002837474,0.011938589
4201,54,0.002585433,0.018566459
4202,48,0.002559418,0.020886723
4203,52,0.002752775,0.01928378
4204,59,0.002814077,0.016996916
4205,46,0.002779035,0.021799628
4206,38,0.002779843,0.026389045
4207,45,0.002712996,0.022282593
4208,43,0.002696202,0.023318601
4209,64,0.002917312,0.01567065
4210,66,0.00288101,0.01519523
4211,39,0.002645932,0.02570896
4212,48,0.002573019,0.020887007
4213,60,0.002734058,0.016712297
4214,34,0.002760071,0.029493055
4215,68,0.002748385,0.014746355
4216,42,0.002681684,0.023873459
4217,79,0.002784959,0.01269353
4218,57,0.002803982,0.017593121
4219,97,0.003002225,0.010340276
4220,55,0.002802745,0.018232849
4221,50,0.002872321,0.020057529
4222,75,0.002920329,0.013372328
4223,22,0.002615868,0.045573604
4224,60,0.002795554,0.016713324
4225,52,0.002794359,0.019284582
4226,75,0.00290572,0.013372133
4227,40,0.002830896,0.025070873
4228,68,0.002829671,0.014747554
4229,38,0.00273027,0.026387737
4230,29,0.002545281,0.034570639
4231,18,0.002532178,0.05569641
4232,38,0.002611162,0.026384594
4233,22,0.00253665,0.045569994
4234,43,0.002778279,0.023320515
4235,14,0.002592672,0.071614003
4236,19,0.002434405,0.052759862
4237,17,0.002602449,0.058976814
4238,13,0.002463188,0.077112786
4239,23,0.002589653,0.043591
4240,44,0.002706777,0.022788874
4241,10,0.002425238,0.100242818
4242,31,0.00271551,0.032345781
4243,35,0.00271561,0.028649123
4244,27,0.002526717,0.037130737
4245,10,0.002472875,0.100247593
4246,49,0.002745298,0.020464267
4247,44,0.002671006,0.022788059
4248,22,0.00256971,0.045571501
4249,37,0.002645085,0.02709861
4250,41,0.00266061,0.024455223
4251,45,0.002736703,0.022283121
4252,29,0.002585357,0.034572024
4253,27,0.002638557,0.03713489
4254,39,0.002553366,0.02570658
4255,7,0.002362217,0.143195001
4256,15,0.002603228,0.066840441
4257,25,0.002515489,0.040100746
4258,30,0.002522769,0.033417532
4259,19,0.002590919,0.05276812
4260,13,0.002493134,0.077115096
4261,51,0.002786694,0.01966256
4262,16,0.002474915,0.062654874
4263,12,0.002518896,0.083543506
4264,15,0.00242476,0.066828513
4265,18,0.002452703,0.055691984
4266,28,0.002464549,0.035802414
4267,23,0.002460698,0.043585379
4268,34,0.00259721,0.029488253
4269,38,0.002605943,0.026384456
4270,34,0.00259805,0.029488277
4271,6,0.002441644,0.167074104
4272,14,0.002487071,0.07160644
4273,27,0.002577241,0.037132614
4274,19,0.002488366,0.052762709
4275,13,0.002325467,0.077102167
4276,20,0.002585072,0.050129421
4277,48,0.002706162,0.020889788
4278,43,0.002597289,0.023316295
4279,12,0.002435997,0.083536581
4280,21,0.002509794,0.047738712
4281,18,0.00247366,0.055693151
4282,16,0.002472034,0.062654693
4283,35,0.002482003,0.028642431
4284,29,0.002633019,0.034573672
4285,16,0.002494417,0.062656096
4286,31,0.002592697,0.032341808
4287,11,0.002240525,0.091113003
4288,8,0.002314759,0.12528968
4289,4,0.002387864,0.250597679
4290,9,0.002371214,0.111374892
4291,11,0.00223154,0.091112185
4292,18,0.002543923,0.055697065
4293,26,0.002487373,0.038557326
4294,24,0.002627235,0.041776279
4295,21,0.002621943,0.047744066
4296,26,0.002487574,0.038557333
4297,16,0.002541868,0.062659069
4298,18,0.00245555,0.055692143
4299,22,0.002405491,0.045564018
4300,16,0.002443878,0.062652929
4301,19,0.002522017,0.052764484
4302,12,0.002511305,0.083542872
4303,17,0.00257707,0.058975317
4304,23,0.002484112,0.0435864
4305,16,0.002421964,0.062651556
4306,12,0.002546851,0.083545841
4307,22,0.002606467,0.045573176
4308,19,0.002555963,0.052766275
4309,18,0.00263947,0.055702386
4310,10,0.002261439,0.1002264
4311,14,0.002365254,0.071597718
4312,29,0.002734308,0.034577174
4313,27,0.00253251,0.037130953
4314,22,0.002547247,0.045570477
4315,18,0.00255203,0.055697516
4316,44,0.002629132,0.022787104
4317,30,0.002684952,0.033422952
4318,23,0.002353462,0.043580706
4319,33,0.002611033,0.030382256
4320,24,0.002665455,0.041777875
4321,19,0.002678977,0.052772767
4322,9,0.002440254,0.111382582
4323,3,0.002276107,0.3340929
4324,37,0.002729473,0.027100897
4325,16,0.002418799,0.062651358
4326,39,0.00273611,0.025711278
4327,24,0.002540604,0.04177266
4328,8,0.002429976,0.125304116
4329,18,0.002524655,0.055695991
4330,16,0.002472689,0.062654734
4331,41,0.00273075,0.024456939
4332,7,0.002435781,0.143205536
4333,9,0.00236857,0.111374597
4334,16,0.002546244,0.062659343
4335,20,0.002426914,0.050121493
4336,7,0.002352094,0.143193552
4337,8,0.002226031,0.125278564
4338,27,0.002702212,0.037137254
4339,56,0.002625523,0.017904089
4340,64,0.002563168,0.015665101
4341,64,0.002809658,0.015668963
4342,33,0.002585774,0.030381488
4343,53,0.002591984,0.018916893
4344,40,0.002345323,0.025058702
4345,26,0.002675133,0.038564566
4346,28,0.002333889,0.035797736
4347,25,0.002553688,0.040102278
4348,20,0.002237013,0.050111976
4349,40,0.002401258,0.025060104
4350,33,0.002638686,0.030383096
4351,12,0.002278652,0.083523438
4352,44,0.002544936,0.022785186
4353,22,0.002473768,0.045567129
4354,37,0.002715898,0.027100529
4355,15,0.002559972,0.06683755
4356,56,0.002816904,0.017907516
4357,47,0.002739675,0.021334967
4358,15,0.002443683,0.066829778
4359,18,0.002465072,0.055692673
4360,79,0.002831905,0.012694126
4361,69,0.002607582,0.014530594
4362,49,0.002764269,0.020464655
4363,54,0.002728606,0.018569117
4364,56,0.002668576,0.01790486
4365,38,0.002608272,0.026384518
4366,46,0.002617502,0.021796107
4367,45,0.002741223,0.022283222
4368,27,0.002224866,0.037119531
4369,38,0.002600711,0.026384318
4370,27,0.002519312,0.037130463
4371,59,0.002738877,0.016995638
4372,29,0.002479997,0.034568382
4373,24,0.002576119,0.041774143
4374,3,0.002269647,0.334090742
4375,28,0.002673421,0.035809893
4376,17,0.002535107,0.058972843
4377,22,0.002577447,0.045571853
4378,36,0.002651471,0.027851527
4379,33,0.002372102,0.030374998
4380,34,0.002528799,0.029486235
4381,29,0.002328786,0.034563155
4382,42,0.002641262,0.023872494
4383,5,0.002259853,0.200452482
4384,40,0.00268668,0.025067257
4385,37,0.002547555,0.027095968
4386,29,0.002376894,0.034564818
4387,33,0.002575004,0.030381161
4388,60,0.002768833,0.016712878
4389,50,0.002547717,0.020051019
4390,11,0.002368871,0.091124698
4391,19,0.002551315,0.05276603
4392,14,0.002376948,0.071598555
4393,34,0.002394505,0.029482276
4394,52,0.002770945,0.019284131
4395,46,0.002536071,0.021794332
4396,17,0.002442938,0.058967407
4397,28,0.002537623,0.03580503
4398,39,0.002655515,0.025709206
4399,33,0.002600443,0.030381934
4400,22,0.002626591,0.045574093
4401,22,0.002583237,0.045572117
4402,24,0.002457722,0.041769198
4403,27,0.002564322,0.037132134
4404,20,0.002356595,0.050117969
4405,28,0.002353898,0.035798453
4406,50,0.002682542,0.020053723
4407,13,0.002408048,0.077108535
4408,11,0.002366102,0.091124446
4409,9,0.002282943,0.111365061
4410,18,0.002389108,0.055688442
4411,25,0.002246285,0.040089952
4412,28,0.002549911,0.03580547
4413,22,0.002469908,0.045566953
4414,14,0.002415316,0.071601303
4415,14,0.002332098,0.071595344
4416,13,0.002458691,0.07711244
4417,11,0.002339603,0.091122031
4418,22,0.002478866,0.045567361
4419,32,0.002519455,0.031328832
4420,52,0.002643482,0.019281673
4421,17,0.002377397,0.058963543
4422,40,0.00266079,0.025066608
4423,34,0.002552027,0.02948692
4424,45,0.002622929,0.022280586
4425,45,0.002676886,0.022281788
4426,24,0.002453767,0.041769032
4427,34,0.002586577,0.029487939
4428,34,0.002633385,0.029489319
4429,25,0.002534916,0.040101525
4430,39,0.002610644,0.025708053
4431,43,0.002417451,0.023312102
4432,54,0.002650735,0.018567671
4433,67,0.002655155,0.014965055
4434,42,0.002665416,0.023873071
4435,38,0.002580238,0.026383778
4436,36,0.002447154,0.027845838
4437,49,0.002709192,0.020463528
4438,56,0.002677335,0.017905016
4439,51,0.002651876,0.01965991
4440,66,0.00276964,0.015193538
4441,32,0.002682962,0.031333955
4442,41,0.002677983,0.024455648
4443,35,0.002656826,0.028647439
4444,65,0.002754105,0.015427045
4445,30,0.002479784,0.033416095
4446,29,0.002477892,0.034568309
4447,61,0.002786312,0.016439184
4448,13,0.002503228,0.077115874
4449,47,0.002581673,0.021331596
4450,48,0.002631464,0.020888228
4451,45,0.00262809,0.022280701
4452,28,0.002605565,0.035807463
4453,32,0.002589921,0.03133104
4454,48,0.002708852,0.020889844
4455,48,0.002712576,0.020889922
4456,45,0.002757991,0.022283596
4457,23,0.002485159,0.043586446
4458,21,0.002578297,0.047741982
4459,19,0.002412582,0.05275871
4460,21,0.00226169,0.047726869
4461,53,0.002665651,0.018918287
4462,56,0.002705622,0.017905523
4463,30,0.002359571,0.033412079
4464,47,0.002600931,0.021332007
4465,42,0.00251104,0.023869386
4466,40,0.002546692,0.025063748
4467,26,0.002413974,0.038554496
4468,19,0.002188772,0.052746904
4469,17,0.002402167,0.058965003
4470,19,0.002433162,0.052759796
4471,12,0.002393772,0.083533053
4472,51,0.002616968,0.019659223
4473,29,0.002433648,0.03456678
4474,47,0.002628148,0.021332587
4475,49,0.002642175,0.020462157
4476,39,0.002325352,0.025700719
4477,62,0.002714883,0.01617288
4478,43,0.002534014,0.023314819
4479,51,0.002701201,0.019660879
4480,52,0.002571429,0.019280283
4481,56,0.00253781,0.017902518
4482,37,0.00240629,0.02709214
4483,40,0.002399511,0.02506006
4484,37,0.002543866,0.027095868
4485,10,0.002412591,0.10024155
4486,12,0.002448356,0.083537613
4487,14,0.002401249,0.071600295
4488,21,0.002515816,0.047738999
4489,17,0.002401489,0.058964963
4490,7,0.002387725,0.143198654
4491,16,0.002334811,0.062646096
4492,6,0.002298953,0.167050266
4493,8,0.002207076,0.125276189
4494,15,0.00251476,0.066834528
4495,5,0.00223438,0.200447376
4496,7,0.002316412,0.143188442
4497,5,0.002267443,0.200454003
4498,8,0.002288145,0.125286346
4499,16,0.002454959,0.062653623
4500,11,0.002433113,0.091130552
4501,17,0.002415878,0.058965812
4502,19,0.002468726,0.052761672
4503,18,0.002487664,0.055693931
4504,19,0.002352,0.052755514
4505,12,0.002459716,0.083538562
4506,33,0.002521406,0.030379533
4507,51,0.00269962,0.019660848
4508,4,0.002181243,0.250545906
4509,3,0.0020955,0.334032566
4510,31,0.002557731,0.032340678
4511,17,0.002510778,0.058971408
4512,22,0.002523884,0.045569412
4513,46,0.002621363,0.021796191
4514,65,0.002699664,0.015426205
4515,43,0.00245508,0.023312979
4516,65,0.00272912,0.015426659
4517,48,0.002627592,0.020888147
4518,31,0.002379659,0.032334919
4519,12,0.002480856,0.083540328
4520,9,0.002456369,0.111384376
4521,10,0.002534452,0.100253767
4522,13,0.002420717,0.077109511
4523,15,0.002519882,0.066834871
4524,20,0.002569786,0.050128655
4525,18,0.002559165,0.055697913
4526,13,0.002492216,0.077115025
4527,11,0.002425984,0.091129903
4528,9,0.002295168,0.111366423
4529,16,0.002566512,0.062660613
4530,12,0.00250836,0.083542626
4531,10,0.002421243,0.100242418
4532,5,0.002296018,0.200459731
4533,14,0.002591439,0.071613914
4534,15,0.002488522,0.066832775
4535,6,0.002234897,0.167039566
4536,9,0.002442985,0.111382886
4537,11,0.002334714,0.091121586
4538,16,0.00242747,0.062651901
4539,14,0.002552428,0.071611121
4540,4,0.002212979,0.250553857
4541,17,0.002514708,0.05897164
4542,12,0.002389934,0.083532733
4543,13,0.002396148,0.077107617
4544,11,0.002443337,0.091131484
4545,5,0.002256608,0.200451831
4546,19,0.002520974,0.052764429
4547,11,0.002467154,0.091133655
4548,12,0.00248221,0.083540441
4549,9,0.002349442,0.111372467
4550,12,0.002439675,0.083536888
4551,8,0.0022428,0.125280665
4552,9,0.002231542,0.111359337
4553,11,0.00237011,0.091124811
4554,11,0.002384958,0.091126164
4555,6,0.002254063,0.167042768
4556,8,0.002358087,0.125295109
4557,20,0.002367398,0.05011851
4558,19,0.002236887,0.052749442
4559,8,0.002304271,0.125288366
4560,10,0.00246045,0.100246348
4561,14,0.002351866,0.07159676
4562,16,0.002507181,0.062656895
4563,10,0.002286718,0.100228933
4564,23,0.002306237,0.043578648
4565,5,0.002072201,0.20041487
4566,14,0.002402458,0.071600382
4567,47,0.002561889,0.021331174
4568,45,0.002341383,0.022274314
4569,47,0.002379173,0.021327277
4570,10,0.002367819,0.100237062
4571,15,0.002354834,0.066823841
4572,13,0.002415229,0.077109088
4573,18,0.002457599,0.055692257
4574,10,0.00239531,0.100239818
4575,5,0.002198463,0.200440176
4576,12,0.002356059,0.083529903
4577,12,0.002186527,0.083515743
4578,25,0.002438409,0.040097655
4579,14,0.002240018,0.071588752
4580,31,0.002352824,0.032334051
4581,15,0.002456848,0.066830658
4582,36,0.002456528,0.027846099
4583,29,0.002417803,0.034566232
4584,21,0.002345756,0.047730881
4585,28,0.002327335,0.035797502
4586,12,0.002319054,0.083526812
4587,27,0.002353999,0.037124325
4588,16,0.002290633,0.062643329
4589,17,0.002368288,0.058963006
4590,15,0.002286908,0.066819302
4591,40,0.002422236,0.025060629
4592,33,0.002479658,0.030378265
4593,26,0.002244345,0.038547956
4594,27,0.002250872,0.037120497
4595,36,0.002449611,0.027845906
4596,39,0.002356028,0.025701508
4597,59,0.00244572,0.016990656
4598,30,0.002467083,0.033415671
4599,36,0.002413915,0.027844912
4600,20,0.00230949,0.050115608
4601,29,0.002333571,0.034563321
4602,28,0.002448467,0.035801838
4603,40,0.002439952,0.025061073
4604,19,0.002262361,0.052750785
4605,13,0.002305643,0.077100639
4606,24,0.002204084,0.041758605
4607,32,0.002414668,0.03132555
4608,35,0.002499569,0.028642934
4609,31,0.002529844,0.032339776
4610,38,0.002425208,0.026379688
4611,16,0.002316039,0.06264492
4612,11,0.002272858,0.091115949
